Genome length,Divisions,Fitness
7000000,6,0.9996122452075382
7000000,8,0.994850939990727
7000000,10,0.9881241976326516
7000000,12,0.9919323543545828
7000000,14,0.9835691879505343
7000000,16,0.980411579852534
7000000,18,0.9614045964720721
7000000,20,0.9544975638671785
7000000,22,0.9617127129424663
7000000,24,0.9396752549009382
7000000,26,0.9459703543963272
7000000,28,0.9488807188372034
7000000,30,0.8991147215723122
7000000,32,0.9279089759611195
7000000,34,0.911614513517068
7000000,36,0.8582355325236531
7000000,38,0.8855309215899517
7000000,40,0.8641805728703346
7000000,42,0.8351908606133012
7000000,44,0.8470562141240603
7000000,46,0.8388826994917871
7000000,48,0.8310217922102308
7000000,50,0.8159974214968173
7000000,52,0.8287646905449284
7000000,54,0.7724440025838836
7000000,56,0.7848752329939443
7000000,58,0.7694107630517253
7000000,60,0.7370727661310752
7000000,62,0.7511944762671926
7000000,64,0.738392051978494
7000000,66,0.7278433028717619
7000000,68,0.721265774323454
7000000,70,0.7158869159981438
7000000,72,0.6719921307258973
7000000,74,0.7211978484569755
7000000,76,0.7037495068214786
7000000,78,0.6823750883674109
7000000,80,0.6918494109607681
7000000,82,0.6904530582255702
7000000,84,0.6378686145665035
7000000,86,0.6419418688400065
7000000,88,0.6487399157983234
7000000,90,0.6001725872652651
7000000,92,0.650417185287238
7000000,94,0.6308624027373009
7000000,96,0.6319355578435073
7000000,98,0.6151920023596601
7000000,100,0.5939533823671461
7000000,102,0.60253218618266
7000000,104,0.572237331802481
7000000,106,0.5818604650035305
7000000,108,0.5430639158187927
7000000,110,0.5655876640852731
7000000,112,0.5687637853492437
7000000,114,0.5624674662844089
7000000,116,0.5568736038021596
7000000,118,0.5313378332552365
7000000,120,0.5353648463558535
7000000,122,0.5273928832970362
7000000,124,0.5132618430837788
7000000,126,0.49807437189539155
7000000,128,0.5052410647973788
7000000,130,0.5162900301657309
7000000,132,0.5065184996621951
7000000,134,0.4995352108193373
7000000,136,0.49645705215138
7000000,138,0.4796280314930726
7000000,140,0.49061023588817604
7000000,142,0.46891933781233475
7000000,144,0.459890803892677
7000000,146,0.4689350123793172
7000000,148,0.4748240269743204
7000000,150,0.4472562433207418
7000000,152,0.462988542254218
7000000,154,0.43936040660640463
7000000,156,0.4741205082542388
7000000,158,0.44537346232964237
7000000,160,0.43430180577740096
7000000,162,0.42644630780711007
7000000,164,0.40144682619120603
7000000,166,0.4333655591391741
7000000,168,0.4217137549792516
7000000,170,0.40841515981247534
7000000,172,0.3889869757909646
7000000,174,0.3967599817490202
7000000,176,0.3937288051056662
7000000,178,0.3832247588541194
7000000,180,0.3800448303408204
7000000,182,0.3668144941407464
7000000,184,0.38976796052483065
7000000,186,0.3924262718935725
7000000,188,0.3637073244822854
7000000,190,0.3715357366689164
7000000,192,0.36009166681059573
7000000,194,0.36022336142716144
7000000,196,0.3664755169807107
7000000,198,0.33825234156135664
7000000,200,0.3508081728075839
7000000,202,0.35857981899139063
7000000,204,0.35831473062619457
7000000,206,0.3679148960741663
7000000,208,0.3306622257849393
7000000,210,0.3391792952146483
7000000,212,0.3364413384342013
7000000,214,0.3394316710743292
7000000,216,0.3320088523219609
7000000,218,0.33561138253133205
7000000,220,0.3391660163169181
7000000,222,0.32819074298533385
7000000,224,0.3373548188006555
7000000,226,0.3078014131485991
7000000,228,0.33025411630706525
7000000,230,0.32909032686273776
7000000,232,0.32986117939550474
7000000,234,0.3206595580901512
7000000,236,0.30343605075852564
7000000,238,0.3246590730191175
7000000,240,0.3215440412617718
7000000,242,0.29864327525977064
7000000,244,0.30567219717081656
7000000,246,0.29998194900499214
7000000,248,0.31106374295342043
7000000,250,0.3060591439090549
7000000,252,0.2992906903145534
7000000,254,0.30128685910674136
7000000,256,0.3044240507300838
7000000,258,0.28722349853969376
7000000,260,0.2986822195110425
7000000,262,0.2868539161450833
7000000,264,0.28888355566194607
7000000,266,0.2898806627815576
7000000,268,0.28215683442653494
7000000,270,0.2733170832951397
7000000,272,0.28735592206728955
7000000,274,0.2731422766750839
7000000,276,0.27547578212024654
7000000,278,0.2840008617106683
7000000,280,0.27526462391815404
7000000,282,0.27027026218825834
7000000,284,0.2819035517991526
7000000,286,0.2752236979536439
7000000,288,0.2733224813343176
7000000,290,0.2709427681238726
7000000,292,0.2600141539251346
7000000,294,0.2690284747678928
7000000,296,0.27328176711584956
7000000,298,0.2689212307663636
7000000,300,0.2522572219178861
7000000,302,0.26402489057080425
7000000,304,0.25929274923554196
7000000,306,0.250545363565926
7000000,308,0.2515087514560213
7000000,310,0.2544170224000657
7000000,312,0.259889377748514
7000000,314,0.24823686610059964
7000000,316,0.24598697610031056
7000000,318,0.2469057891416129
7000000,320,0.23965367551341976
7000000,322,0.2464954603395334
7000000,324,0.24062882473812006
7000000,326,0.24016037025143383
7000000,328,0.23242746659146518
7000000,330,0.23723062068983058
7000000,332,0.2421554460251786
7000000,334,0.2353358935146603
7000000,336,0.24359136359251674
7000000,338,0.2326686115381865
7000000,340,0.23842175146346586
7000000,342,0.22939443208245305
7000000,344,0.23022389147016561
7000000,346,0.24263566364109987
7000000,348,0.2278200565615048
7000000,350,0.23295030160965016
7000000,352,0.2242628364662433
7000000,354,0.2325564659874741
7000000,356,0.2246841858464659
7000000,358,0.22994897472983672
7000000,360,0.22786095437902318
7000000,362,0.22268050843572837
7000000,364,0.22626964846347944
7000000,366,0.2268069281815773
7000000,368,0.22674595586953622
7000000,370,0.2230681246908523
7000000,372,0.22195354937120357
7000000,374,0.21719685730860464
7000000,376,0.21636422250117834
7000000,378,0.21234995452161584
7000000,380,0.20668670621924265
7000000,382,0.21127495793002596
7000000,384,0.2085542732470859
7000000,386,0.2004006442889527
7000000,388,0.19903511970924112
7000000,390,0.2112279716408883
7000000,392,0.2081958420202936
7000000,394,0.1992263672525874
7000000,396,0.20596884668003987
7000000,398,0.20269290030001547
7000000,400,0.20514641568249437
7000000,402,0.20796662789277537
7000000,404,0.21067880511959533
7000000,406,0.200332443044686
7000000,408,0.20308969943282656
7000000,410,0.20159710440583128
7000000,412,0.20278896649470318
7000000,414,0.20179139944337465
7000000,416,0.19287006201860185
7000000,418,0.20174691448745816
7000000,420,0.20390510134305573
7000000,422,0.19723962686721766
7000000,424,0.1942919926929165
7000000,426,0.19420747412380343
7000000,428,0.20202216107909435
7000000,430,0.20193661465691373
7000000,432,0.19892651139074682
7000000,434,0.200336550447199
7000000,436,0.19743094783853712
7000000,438,0.20044279233972676
7000000,440,0.19895616924175008
7000000,442,0.19928351328228222
7000000,444,0.19308338298522715
7000000,446,0.1973535566443846
7000000,448,0.19454766546977048
7000000,450,0.18998035922576428
7000000,452,0.18514084838408557
7000000,454,0.18856725289555662
7000000,456,0.19828154829470404
7000000,458,0.1899776358968947
7000000,460,0.1931255314871654
7000000,462,0.1837373647873927
7000000,464,0.18821585384345008
7000000,466,0.1882335718963851
7000000,468,0.185996561075782
7000000,470,0.1889559998521602
7000000,472,0.18554449128992326
7000000,474,0.18979718420334615
7000000,476,0.19014254046103177
7000000,478,0.1813535044605988
7000000,480,0.19049849206886274
7000000,482,0.18175972839173604
7000000,484,0.18373267579264665
7000000,486,0.18442720935339563
7000000,488,0.17510467857446335
7000000,490,0.18062321323398053
7000000,492,0.18096433914937443
7000000,494,0.18049748494667586
7000000,496,0.18424432538107996
7000000,498,0.18217216120624646
7000000,500,0.17584944969111338
7000000,502,0.1781276612435668
7000000,504,0.1790920278501512
7000000,506,0.17455477690480864
7000000,508,0.179674521434182
7000000,510,0.17936173048621035
7000000,512,0.18097426587002638
7000000,514,0.17926549267470762
7000000,516,0.17289403052396518
7000000,518,0.17474304796349294
7000000,520,0.17350210273862476
7000000,522,0.17487741860373315
7000000,524,0.1741929343164964
7000000,526,0.17295214070874076
7000000,528,0.17701633941924594
7000000,530,0.17514273191506052
7000000,532,0.17764145440856832
7000000,534,0.17293677586775816
7000000,536,0.17147986513585659
7000000,538,0.17466311694772624
7000000,540,0.17085257892236952
7000000,542,0.1742917548103512
7000000,544,0.17197705195350707
7000000,546,0.171688622075142
7000000,548,0.1680574377201399
7000000,550,0.1719574555840108
7000000,552,0.1643072055246291
7000000,554,0.16521867579774535
7000000,556,0.16667565410708832
7000000,558,0.1640703234456039
7000000,560,0.1662531081646799
7000000,562,0.16219384210549756
7000000,564,0.1612798847927821
7000000,566,0.16028745229743713
7000000,568,0.1530624071822285
7000000,570,0.1546623305009077
7000000,572,0.15341714026662612
7000000,574,0.14956814691200013
7000000,576,0.15293649460534894
