Genome length,Divisions,Fitness
5000000,5,0.9997322967748228
5000000,10,0.9987331312150136
5000000,15,0.9941107876168905
5000000,20,0.9929890334829475
5000000,25,0.9727257455479464
5000000,30,0.9770135089002631
5000000,35,0.9563457582150721
5000000,40,0.9668537876387503
5000000,45,0.9207851379934018
5000000,50,0.9424402474256657
5000000,55,0.8941915379610214
5000000,60,0.9179282967751202
5000000,65,0.8437344702657007
5000000,70,0.8974769722002396
5000000,75,0.8017191412243833
5000000,80,0.8855723784123816
5000000,85,0.794876058490124
5000000,90,0.83654737924685
5000000,95,0.6918319179400122
5000000,100,0.8017712362883843
5000000,105,0.6897184338623246
5000000,110,0.785401386726573
5000000,115,0.6536233412377754
5000000,120,0.749291451494018
5000000,125,0.6346437828523009
5000000,130,0.7395405810608521
5000000,135,0.6021497990713296
5000000,140,0.6851348987003156
5000000,145,0.5488722077072326
5000000,150,0.6648817166717571
5000000,155,0.5336227722403253
5000000,160,0.6628361878207725
5000000,165,0.5248893421594953
5000000,170,0.6394192568230733
5000000,175,0.512786855071354
5000000,180,0.6072731490031931
5000000,185,0.44453973060497926
5000000,190,0.5789860794094446
5000000,195,0.44877970812914075
5000000,200,0.5849604911086798
5000000,205,0.434802667113212
5000000,210,0.5462354370921018
5000000,215,0.4180154642359103
5000000,220,0.5580881712392136
5000000,225,0.4168464061120599
5000000,230,0.5235643075207875
5000000,235,0.382821956967333
5000000,240,0.4889404528038513
5000000,245,0.37235193353165996
5000000,250,0.484031762130499
5000000,255,0.3522609193330751
5000000,260,0.461906527842872
5000000,265,0.3508883001021854
5000000,270,0.47478566543850115
5000000,275,0.34527166341331444
5000000,280,0.45499746633229615
5000000,285,0.3273462065954255
5000000,290,0.42739911722515034
5000000,295,0.3119253207820667
5000000,300,0.42599290608281865
5000000,305,0.303846868067645
5000000,310,0.415616858894189
5000000,315,0.2909626827357404
5000000,320,0.4069612814948723
5000000,325,0.26563034910731304
5000000,330,0.3964934042167446
5000000,335,0.25667537675911034
5000000,340,0.37662920396741595
5000000,345,0.26281903037146565
5000000,350,0.382797788701628
5000000,355,0.26138798794238716
5000000,360,0.3706734879929489
5000000,365,0.24789638768333905
5000000,370,0.3449771515584734
5000000,375,0.24353142241562367
5000000,380,0.3418911076771546
5000000,385,0.23196499790088734
5000000,390,0.34080729860780384
5000000,395,0.22791354313159487
5000000,400,0.33413986563340214
5000000,405,0.2332974299685803
5000000,410,0.3306086815879071
5000000,415,0.22140503525610056
5000000,420,0.3259807885321907
5000000,425,0.2163097395683712
5000000,430,0.30722398221952746
5000000,435,0.2091994186591477
5000000,440,0.31189112645054623
5000000,445,0.20768980197336315
5000000,450,0.30234668982152624
5000000,455,0.2066825394958475
5000000,460,0.30318329946322276
5000000,465,0.19889418243780904
5000000,470,0.29442148959868436
5000000,475,0.1961605846437247
5000000,480,0.2791332531219805
5000000,485,0.1904733576814058
5000000,490,0.2821817699372005
5000000,495,0.18900334015415826
5000000,500,0.27506709066822277
5000000,505,0.18600688456835254
5000000,510,0.2659770067353981
5000000,515,0.17584538593574614
5000000,520,0.25936820924686965
5000000,525,0.177148623886462
5000000,530,0.2567535698958237
5000000,535,0.16800688405871314
5000000,540,0.2649030258956981
5000000,545,0.16450206315437982
5000000,550,0.253124685699811
5000000,555,0.15845616964303288
5000000,560,0.250323923263421
5000000,565,0.14803434147879543
5000000,570,0.24681264791918456
5000000,575,0.1368101219262442
5000000,580,0.24316808223834724
5000000,585,0.10394643919649298
5000000,590,0.23407712513762813
5000000,595,0.10134775240223033
5000000,600,0.2362800205005758
5000000,605,0.03293021255995835
5000000,610,0.22320098089360876
5000000,615,0.03015344139897833
5000000,620,0.22531702080783575
5000000,625,0.0281991907612723
5000000,630,0.21956134037117322
5000000,635,0.025967354562041092
5000000,640,0.21475108640306378
5000000,645,0.023650215985973777
5000000,650,0.2119585751460594
5000000,655,0.021906421068601783
5000000,660,0.2081467020095807
5000000,665,0.018817157673119998
5000000,670,0.21127954128764484
5000000,675,0.017422743670500018
5000000,680,0.20665131705634218
5000000,685,0.01467720959187177
5000000,690,0.20365847709180987
5000000,695,0.022690659184452386
5000000,700,0.19961641423358742
5000000,705,0.020666243012697726
5000000,710,0.2002168574276227
5000000,715,0.019173051044268825
5000000,720,0.19057189775682076
5000000,725,0.0170712004828843
5000000,730,0.1937617175634865
5000000,735,0.015243543148776266
5000000,740,0.18755738693698604
5000000,745,0.013596856252315779
5000000,750,0.19387875966961982
5000000,755,0.011982809774616736
5000000,760,0.18799757621407928
5000000,765,0.019446345458094063
5000000,770,0.18457446968746805
5000000,775,0.018286722491732705
5000000,780,0.18387178453393957
5000000,785,0.016996547240120022
5000000,790,0.18392224762787848
5000000,795,0.015745931118795905
5000000,800,0.1804116697347714
5000000,805,0.01408571918477652
5000000,810,0.1826277255621401
5000000,815,0.0126714634357645
5000000,820,0.17580839038307625
5000000,825,0.020482569313577875
5000000,830,0.17095123935695933
5000000,835,0.01930017806401435
5000000,840,0.16954037529631621
5000000,845,0.01803132922097491
5000000,850,0.16727503642315933
5000000,855,0.017033885964447878
5000000,860,0.16514163662866832
5000000,865,0.01608201172045012
5000000,870,0.16577248155786084
5000000,875,0.014970939954749858
5000000,880,0.1636960179617245
5000000,885,0.023454932540015214
5000000,890,0.15429230913423944
5000000,895,0.022811290240167634
5000000,900,0.148418410540554
5000000,905,0.021360370957344627
5000000,910,0.14920094060067016
5000000,915,0.020261856979082775
5000000,920,0.14002312002613942
5000000,925,0.019207785840578917
5000000,930,0.13277510344002844
5000000,935,0.018001241185600467
5000000,940,0.13403224146482873
5000000,945,0.017263223805224312
5000000,950,0.12949514273101537
5000000,955,0.01628608520110934
5000000,960,0.1223940143895903
5000000,965,0.015117153002121027
5000000,970,0.10576573592982068
5000000,975,0.01376911604456252
5000000,980,0.1043745149422221
5000000,985,0.013303869654910308
5000000,990,0.10230967863480885
5000000,995,0.01244864717841283
5000000,1000,0.10176882659411424
